sampleid,substance,pubchemcid,cas,unii,abundance,method,date_complete,card,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,confirmatory,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,chemdict,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,_merge
"805500","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","trace","GCMS",07aug2024,7404,0,1,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805500","diacetamate",,"","","","GCMS",07aug2024,7404,1,0,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805500","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",07aug2024,7404,1,0,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805500","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",07aug2024,7404,1,0,,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805513","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16sep2024,7410,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805533","N,N-Dimethylamphetamine (DMA)",20006,"4075-96-1","IYE3F3MHCU","","GCMS",16oct2024,7424,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805533","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16oct2024,7424,1,0,,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805537","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16sep2024,7426,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805587","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",18sep2024,7464,1,0,,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805587","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",18sep2024,7464,1,0,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805587","benzyl alcohol",,"","","trace","GCMS",18sep2024,7464,0,1,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805587","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",18sep2024,7464,1,0,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805596","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16sep2024,7471,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805599","non-specific phthalate",,"","","","GCMS",24sep2024,7473,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805599","glycerin",,"","","","GCMS",24sep2024,7473,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805616","xylazine",5707,"7361-61-7","2KFG9TP5V8","trace","GCMS",25sep2024,7487,0,1,,9,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805616","2,2,6,6-tetramethyl-4-piperidinol",,"","","trace","GCMS",25sep2024,7487,0,1,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805616","bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",,"","","","GCMS",25sep2024,7487,1,0,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805616","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",25sep2024,7487,1,0,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805616","despropionyl p-fluorofentanyl",21812144,"122861-41-0","R8ZH1EQ95Y","","GCMS",25sep2024,7487,1,0,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Matched (3)"
"805616","p-fluorofentanyl",62300,"90736-23-5","I45R05QM0Z","","GCMS",25sep2024,7487,1,0,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805616","acetanilide",,"","","trace","GCMS",25sep2024,7487,0,1,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805616","lidocaine",3676,"137-58-6","98PI200987","","GCMS",25sep2024,7487,1,0,,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Matched (3)"
"805616","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",25sep2024,7487,1,0,,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805620","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",31jul2024,7491,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805622","fentanyl",3345,"437-38-7","UF599785JZ","trace","GCMS",14nov2024,7492,0,1,,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805622","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",14nov2024,7492,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805631","guaifenesin",,"","","","GCMS",01aug2024,7498,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805631","methocarbamol",4107,"532-03-6","125OD7737X","","GCMS",01aug2024,7498,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805641","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",01aug2024,7503,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805648","acetylcodeine",5486550,"6703-27-1","U59401ETXH","trace","GCMS",10oct2024,7508,0,1,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"805648","heroin",5462328,"561-27-3","70D95007SX","","GCMS",10oct2024,7508,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805658","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",07aug2024,7517,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805658","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",07aug2024,7517,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805658","ethyl-4-ANPP",156346345,"","","trace","GCMS",07aug2024,7517,0,1,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805658","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",07aug2024,7517,1,0,,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805658","diacetamate",,"","","","GCMS",07aug2024,7517,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805659","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","trace","GCMS",07aug2024,7518,0,1,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805659","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",07aug2024,7518,1,0,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805659","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",07aug2024,7518,1,0,,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805659","diacetamate",,"","","","GCMS",07aug2024,7518,1,0,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805659","ethyl-4-ANPP",156346345,"","","trace","GCMS",07aug2024,7518,0,1,,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805684","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",07aug2024,7536,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805684","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",07aug2024,7536,1,0,,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805684","ethyl-4-ANPP",156346345,"","","trace","GCMS",07aug2024,7536,0,1,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805684","diacetamate",,"","","","GCMS",07aug2024,7536,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805684","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",07aug2024,7536,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805685","N,N-Dimethylamphetamine (DMA)",20006,"4075-96-1","IYE3F3MHCU","","GCMS",11oct2024,7537,1,0,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805685","amphetamine",3007,"300-62-9","CK833KGX7E","trace","GCMS",11oct2024,7537,0,1,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805685","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",11oct2024,7537,1,0,,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805707","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",02aug2024,7554,1,0,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805707","despropionyl p-fluorofentanyl",21812144,"122861-41-0","R8ZH1EQ95Y","","GCMS",02aug2024,7554,1,0,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Matched (3)"
"805707","p-fluorofentanyl",62300,"90736-23-5","I45R05QM0Z","","GCMS",02aug2024,7554,1,0,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805707","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",02aug2024,7554,1,0,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805707","dextromethorphan",,"","","trace","GCMS",02aug2024,7554,0,1,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805707","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",02aug2024,7554,1,0,,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805711","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",14nov2024,7557,1,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805711","fentanyl",3345,"437-38-7","UF599785JZ","trace","GCMS",14nov2024,7557,0,1,,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805723","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",01aug2024,7567,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805728","N,N-Dimethylamphetamine (DMA)",20006,"4075-96-1","IYE3F3MHCU","","GCMS",16oct2024,7571,1,0,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805728","amphetamine",3007,"300-62-9","CK833KGX7E","trace","GCMS",16oct2024,7571,0,1,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805728","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16oct2024,7571,1,0,,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805749","no compounds of interest detected",,"","","","GCMS",18oct2024,7584,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805758","no compounds of interest detected",,"","","","GCMS",18oct2024,7591,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805773","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",24sep2024,7602,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805779","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",25sep2024,7606,1,0,,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805779","fentanyl",3345,"437-38-7","UF599785JZ","trace","GCMS",25sep2024,7606,0,1,,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805779","bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",,"","","","GCMS",25sep2024,7606,1,0,,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805779","dextromethorphan",,"","","trace","GCMS",25sep2024,7606,0,1,,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805779","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","trace","GCMS",25sep2024,7606,0,1,,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805840","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16sep2024,7649,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805853","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",31jul2024,7659,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805863","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",16sep2024,7666,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805887","ethyl-4-ANPP",156346345,"","","trace","GCMS",07aug2024,7684,0,1,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805887","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",07aug2024,7684,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805887","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",07aug2024,7684,1,0,,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805887","diacetamate",,"","","","GCMS",07aug2024,7684,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805887","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",07aug2024,7684,1,0,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805889","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",01aug2024,7685,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805920","methamphetamine",10836,"537-46-2","44RAL3456C","trace","GCMS",31jul2024,7702,0,1,,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805920","4-ANPP",88890,"21409-26-7","Q88EHD0U8G","","GCMS",31jul2024,7702,1,0,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"805920","acetaminophen",1983,"103-90-2","362O9ITL9D","","GCMS",31jul2024,7702,1,0,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805920","fentanyl",3345,"437-38-7","UF599785JZ","","GCMS",31jul2024,7702,1,0,,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805931","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",08nov2024,7708,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805934","dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","9H4PO4Z4FT","","GCMS",25sep2024,7710,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805934","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",25sep2024,7710,1,0,,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805986","amphetamine",3007,"300-62-9","CK833KGX7E","trace","GCMS",11oct2024,7749,0,1,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805986","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",11oct2024,7749,1,0,,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"805986","N,N-Dimethylamphetamine (DMA)",20006,"4075-96-1","IYE3F3MHCU","","GCMS",11oct2024,7749,1,0,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"806002","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",14aug2024,7761,1,0,,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"806002","dimethyl sulfone (methylsulfonylmethane MSM)",6213,"67-71-0","9H4PO4Z4FT","","GCMS",14aug2024,7761,1,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"806009","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",09sep2024,7764,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"806020","methamphetamine",10836,"537-46-2","44RAL3456C","","GCMS",13sep2024,7771,1,0,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
